address,categories/0,city,countryCode,isAdvertisement,isLocalGuide,name,publishAt,publishedAtDate,stars,text,totalScore,language,sentiment
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,M Alansari,a year ago,2023-03-07T23:47:19.831Z,,It’s good place you must visit one time not enough of course I’ll come back here it was amazing journey in Alula .,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,False,Momo Vuyisich,4 months ago,2024-05-14T02:43:42.493Z,,"A beautiful place. Don't forget to climb the castle, enjoy the views, and ponder about how people lived 100 years ago.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,ZUBAIR SAEED,5 months ago,2024-04-19T14:24:44.076Z,,Nice place for visiting,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,False,Moa Lingga,2 years ago,2022-06-14T18:31:07.821Z,,"One of the most magical places in AlUla, I wouldn’t consider it an authentic old town since most of the stores are very well known brands but it is designed to look like an old town space with shops and food places.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Knbs Knbs,6 months ago,2024-03-25T07:31:12.920Z,,Fabulous place.  A place where routine gives way to flights of fancy.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Niroshan Rangana,10 months ago,2023-12-01T16:21:33.486Z,,It was nice experience of my life,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,fred malouf,2 years ago,2022-03-10T14:49:07.356Z,,"I enjoyed the visit very much. The people are wonderful, especially when I wore my Arab garment.",4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Anna Japri,2 years ago,2022-01-11T10:10:03.434Z,,Nice place.. easy to get my favourite coffee here ..the fruits is fresh like just come from the farm..the toilet very clean,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Salsabila Hanim,2 years ago,2022-03-18T10:37:52.669Z,,"Should have proper information for the trip in Al Ula. We took Ride bike in hegra and bus trip to jabal Ikram and D..(forgot the name). We booked the ticket online and don't know where to go. Directly go to Jabal Ikram and luckily we got information to the pickup point from the tourist police after long time journey from Madinah.
For Old Town also we don't know which area to pay and which area is free.
And difficulty for buying the ticket in d counter because most of the time is sold out although you came early in d morning.
This is my second time came here, luckily i got ticket to hegra and jabal ikram through the online this time. So don't know when will come back for fort town due to sold out of the ticket.
So who ever want to come here please purchase the ticket online especially on the weekend.
If you drive park your car at Kudu parking. The shuttle bus will bring you from Kudu to old town. And when you want to go back to parking place, ride the bus from drop point (same area drop point when u come to Old Town).
Nice area for tourists.
Hopefully will more organized and more information in the future.",4.6,en,NEGATIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Cherif Meddour,2 years ago,2022-01-31T15:14:46.465Z,,Amazing historical area. Plenty to see everywhere you go. But you need a vehicle.,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Cecille Flores,2 years ago,2022-02-10T13:52:27.980Z,,Best experience ever...more places yet to explore in Al Ula it's my second time to visit the place but still I want to go back to visit other place where I didnt visited yet...,4.6,en,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Ali Alkathiri,a week ago,2024-09-24T10:54:58.417Z,,Wow,4.6,pl,POSITIVE
"375, AlUla 43562, Saudi Arabia",Heritage preservation,AlUla,SA,False,True,Farzana Husain,3 years ago,2021-05-31T12:21:37.115Z,,It's an amazing place. The old buildings are revamped into shopping stores. Lovely restaurants around,4.6,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Jezer De Belen,a week ago,2024-09-25T14:28:24.893Z,5.0,"Ithra is a remarkable destination that truly enhances the uniqueness of Dhahran and Dammam. It stands out as one of the best architectural marvels I've seen in Saudi Arabia. If you're looking for a great way to spend your weekends in the summer heat, this is definitely the place to go—you won’t be disappointed!

The entire center is air-conditioned, making it easy to explore all the attractions inside. It's an excellent spot for both kids and adults, featuring a wide range of activities for children of all ages. The exhibits are fascinating, and the library is impressive. Plus, the building's architecture is absolutely stunning.

I highly recommend checking it out!",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Edrin Dcosta,4 months ago,2024-05-11T06:38:41.225Z,5.0,"""Visiting this stunning building was an absolute delight! With free entry, it's a haven for knowledge seekers. The library boasts an extensive collection of books, perfect for bookworms like me. The museum, albeit with a nominal entry fee, is worth every SAR 45.00, offering a deep dive into history and culture. The ARAMCO energy center, with free entry, is a gem, offering insightful explanations on oil and gas extraction, complete with samples and live learning activities. The parking facilities are top-notch, well-maintained, and free—a rare find! The beautiful park surrounding the building is perfect for relaxation, with its serene water fountain and lush greenery. The cultural center and cafes add to the charm. I highly recommend visiting after 5.00 pm for the best experience.""",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Marwan Alzahrani,3 months ago,2024-06-11T23:48:17.683Z,5.0,"Great experience if you are attending an expo try to go early to find a parking near the entrance.
Well organized you won’t be lost you will find information for everything
Amazing library great options with a small cafe
I was lucky to find the garden in my way out
The museum was very good from history to art whatever you like you will find
Restroom won’t be an issue they have it all over the building",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Michal Zatopek,3 weeks ago,2024-09-07T17:47:48.123Z,4.0,"Impressive structure, however the museum part felt bit empty. Also one could notice lack of proper maintenance. It used to is bit of a pity, that after substantial investment to build something so impressive, there seems not to be enough funds or care to maintain it properly - especially in the energy exhibition part.
Also wider variety of art pieces could be welcomed addition. Take a look at Federico Diaz work. I think his art would fit there really well.",,en,NEGATIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,False,Jannie Bašistová,2 months ago,2024-08-01T11:43:54.938Z,5.0,"It was definitely a fun experience as you can see through my pictures. What I really enjoyed comparing to European's museums is how clean everything was, no crowds, AC everywhere, nice modern design and I really liked the photography wall where you can pick what photos you wanna see and I didn't see it in any other museum. I wouldn't mind if there would be one exhibition focus more on history/culture of KSA. Also if you would look for a marketing face, here I'm haha. (ig: neumim_vymyslet_dobre_jmeno)",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Zeeshan Yunus,2 months ago,2024-07-22T23:41:38.004Z,5.0,"An amazing place for kids and adults alike. Lots of great activities for kids of all ages. Really great exhibits and an amazing library. To top it all off, the architecture of the building itself is outstanding.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Ranjith kumar,5 months ago,2024-04-12T04:00:19.611Z,5.0,"Biggest library in the Saudi Arabia there, lot of books there to read. Unfortunately I don’t know Arabic, it’s full of Arabic books

Another biggest attraction is kids museum, it costs 20 SAR for adults and for kids it’s 45 SAR. It’s worth it. Lot of learning activities inside.

Energy center will explain all the details about petroleum. Full day you need to spend all the place.

Parking and maintenance well. They will arrange bus from parking area. I appreciate the management.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Abdul Salam,5 months ago,2024-04-14T12:52:57.354Z,4.0,"This is a iconic landmark of saudi arabia, this serve as a cultural centre for saudi with different varieties of shows every day in different timing like music, cooking shows and live music around the place. The building consist of library, cafes and workshops. It is a 3 story building with ground level and B1 level. After leaving the building from inside there is huge park with lots of flowers and animals statues. Flower garden with sitting area and water fountains for childrens. It is nice to visit the place in the evening and it usually opens 4 pm for public. There is energy station where all the operations in aramco are explained and how the crude become gasoline etc are explained. Overall this place is a must visit when going to saudi.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Mahmoud Khammash,a month ago,2024-08-22T15:25:32.586Z,5.0,"The King Abdulaziz Center for World Culture, affectionately known as Ithra, is a mesmerizing blend of art, culture, innovation, and knowledge. Nestled in the heart of Dhahran, Saudi Arabia, Ithra is nothing short of an architectural marvel—its dynamic design a reflection of the limitless creativity it inspires within its walls.

From the moment you step inside, you are transported into a world where history and future intertwine seamlessly. The striking galleries showcase Saudi Arabia’s rich cultural heritage alongside contemporary global art, creating an atmosphere of unity and diversity. The vibrant exhibitions at Ithra’s museum and the stunning art installations speak to the soul, offering moments of reflection and awe.

One of the center's crown jewels is the world-class library, a treasure trove of knowledge that spans every imaginable topic. It serves as a sanctuary for the curious mind, where you can explore, learn, and be inspired. The interactive elements make learning an immersive and enjoyable experience for people of all ages.

For those with a penchant for performing arts, Ithra’s theater is a gateway to magical experiences, from international performances to thought-provoking plays and musical concerts. It is a hub of creativity where talent flourishes and every performance leaves a lasting impression.

Beyond the arts, Ithra embodies innovation. Its various science and technology exhibits are fascinating and engaging, offering visitors a chance to explore the frontiers of human achievement. The collaborative workshops and hands-on experiences ensure that everyone can leave with new knowledge and inspiration.

What truly makes Ithra magical is its dedication to bringing the world closer together through culture. It’s a place where Saudi tradition meets global innovation, where every corner invites you to explore something new, and every experience enriches your understanding of the world.

A visit to Ithra is a journey of enlightenment—whether you’re looking to immerse yourself in art, history, science, or simply enjoy a unique cultural experience, Ithra leaves you feeling more connected to the world around you. It’s more than just a cultural center; it’s a beacon of creativity and knowledge that resonates far beyond its walls.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Tarek Khayat,a month ago,2024-08-12T10:40:55.092Z,4.0,The center was interesting and the library has a good collection of books with ample space for reading and studying. The access to the museum requires a day pass that can be purchased onlnne or at the entrance desks.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,AAMIR HASSAN,3 months ago,2024-06-22T02:05:59.831Z,5.0,It is a place that makes Dammam and Dharan unique. It is one of the best architecture buildings which i have seen till now in Saudi Arabia. Those who want to enjoy weekends in this hot summer must visit. You will bless me. These entire buildings are centerlized with ac and a lot of places to see inside the King Abdulaziz center. Rest you will enjoy while you visit.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Марина Шаврина,4 months ago,2024-05-23T12:18:22.834Z,5.0,It was so interesting. The building is very modern. The exposition are very interesting and beautiful. The library is so nice and full,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Jose Diez zamudio,a month ago,2024-08-30T09:09:34.231Z,5.0,Súper building nice. The biblioteque is fantastic. We dinner at greek restaurant at the floor 14. Also the oíl & gas exhibición was fantastic. It worth the visit,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Aamna Khan,a year ago,2023-06-17T09:01:55.546Z,5.0,Must visit. This place is very nice and informative. The place is architect marvel. The place is good for families. The ambience is great. The hospitality is good. The volunteers guide you well. One can acquire lots of knowledge and also enjoy. There are events held for entertainment purposes. Events conducted on eids and national day are worth experiencing. Everything is just fine about this place. Parking space is huge. There are restaurants. I would recommend buying tickets in advance for hassle free enjoyment.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Ben Raynor,8 months ago,2024-01-29T19:04:50.752Z,5.0,"The architecture manages to tread the fine line between modern and heritage, with out being crass or boring.
The stainless steel tubing that forms much of the interior and exterior shell reminds me of drill strings, I'm unsure if that's intentional or not.

The entire building has plenty of amenities and is well signed throughout.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Madhumitha Jathanna,a year ago,2023-08-02T21:25:37.688Z,5.0,"It’s a marvelous place with plenty of books, history and paintings. We visited all the 4 museums earth, art,tradition and light & energy. They have a big library expanding to 4 floors with different books from all over the world. There is a children museum and workshops for kids too. Entry and library is free but if you wish to visit those 4 museums then it costs 35SAR per person.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,False,Hamisuu CXY,6 months ago,2024-03-08T17:49:30.629Z,4.0,"Nice place to visit, from Khorbar by taxi will cost 18 SAR, if come back by taxi should be earlier, or not is will be difficult for you to call taxi, there will be traffic jam so no driver will take your order from blot, jenny...",,en,NEGATIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,adzri nazir,9 months ago,2024-01-03T07:39:25.434Z,5.0,Its a great place for leisure and for learning and also for picture taking. The library was well arrange and looking neat. Its a great way of learning especially related on the oil and gas field and how its made.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Jov Tulagan,a year ago,2023-07-09T20:08:32.009Z,5.0,"One of the most fascinating places I've ever been to. The museum is a fusion of traditional and modern technology that made it highly interactive. All corners scream innovation
Plus the building itself is an exceptionally stunning!",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Truma,a year ago,2023-09-29T13:44:51.050Z,5.0,"A very beautiful place. If you want to study, they have a library. Also, every occasion, such as the National Day, they do very activities. The places are very wonderful, and entry is free. Plus there is a museum here that teaches you all about saudi history, and there is a cinema. Staff here are incredibly nice. 10/10 place",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,False,Ziad Alikhwan,5 months ago,2024-04-20T11:19:02.738Z,5.0,"A great cultural center, worth a visit, especially for those with children, a unique experience",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Jana Krištanová,a year ago,2023-04-29T12:28:55.001Z,4.0,"This place is definitely not something for a half a day visit. I would say that even a day might not be enough.
The center contains multiple exhibitions, each one of them would be for few hours, if you want to hear or hear everything. Besides exhibitions, there is a library that is located on multiple floors. It looks really nice and it has also books in English, for example.
There is a wifi available for the visitors, which will come handy if you want to listen to audio guide created from the exhibitions.
Another thing that I found handy were multiple cafés and restaurants. This way, a visitor can really spend the whole day at the place without worrying too much about being hungry.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Lucyna Czajkowska,2 years ago,2022-08-24T12:10:03.866Z,5.0,"The place is fantastic! Great respect for the idea, execution and maintenance of a high level! Children's area - great! Lots of curiosities, lots of experiments, workshops of various kinds and very friendly service!
Library - respect! Restaurants, cafes, courtyard, hall, entrances - cosmically well done! The exterior of the building - benches, fountains, greenery ... all thought out and well made. Lots of parking spaces. The only remark - entrances, other car parks and other places could be better marked from the parking lot.
Amazing place for a family stay and for coming back several times :-)",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,False,Mohd Idris,8 months ago,2024-01-13T00:54:18.838Z,5.0,The structure of building really amazing.the best part is you can spent your quality time in library and by paying 35 SAR you can see museum which has so many historic islamic equipments the best part you can experience view of makkah and madinah via virtual reality (VR).and you can see history of saudi Aramco.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,S S,a year ago,2023-01-27T10:51:38.162Z,5.0,"Such an amazing experience visiting this place. Highly recommend going here to anyone visiting Dhahran.
Architecture, science, history and much more. Beautiful rammed earth wall inside, lighting fixtures and flow of spaces, all a visual treat to the eyes. Exhibits are fabulous.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,peuyeumoncom,5 months ago,2024-04-11T20:29:15.372Z,5.0,"The great architecture of the cultural centre harmoniously blends innovative design with cultural motifs, creating an iconic landmark that inspires awe and fosters a sense of belonging.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,False,Mohammad Saiyed,a year ago,2023-02-04T10:12:10.256Z,5.0,"What an iconic monument. It was a unique and amazing experience visiting something like this. The way this architecture has been raised, just blew my mind. I am gonna back soon. Respect for the idea.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,False,Ako siRC,10 months ago,2023-11-04T20:16:49.509Z,1.0,"We entered in the afternoon,it was me,my wife and our 8 yr. old son. We visited the library floor by floor, what a great collection of books. When we reached the 5th floor, i saw a nice spot to read, sadly we were  aproached by a lady working there, she nicely told us that children are not allowed in that floor, so we just decided to go down and head to the museum. i hope we were informed earlier.

We went to buy tickets to ithra museum and and childrens museum. the ladies in the ticketing do not know the what time the session starts for children's museum, which is a bit odd considering its their job. After we got the tickets, we headed to ithra museum, in the ticket scanning, we were informed that 1 section is not allowed for kids. that information should have been extended to us by the ladies in the ticketing before we purchased ticket, right? i told them at the ticket scanning, I cant leave my son outside a section while we enjoy the artwork, can I now. the response was, his entrance is free, you did not pay for him, kinda rude huh. someone who seems to be their supervisor aproached me and apologized. I wanted to just refund the tickets but i dont want to ruin the experience for my wife and son.

We entered arcade 1, after around 3 minutes, the guy at the ticket scanning came to us. He said, i told you that you cant enter here. My reply was how should i know which arcade im not allowed to enter. there should be someone in the entrance of the arcade to inform guests about this.im clearly irritated at this point.

So we left arcade 1 and walked down to arcade 2. Art is subjective. i was expecting more.

Arcade 3, the concept was nice, it just lacked depth for me. the lighting made it difficult to see the sea creatures and other images projected on the walls. the interactive stuffs that they have are mostly damaged and  not working, probably due to wear and tear or poor maintenance.

Arcade 4, is very simple but informative. i hope they expand this section.

we left the ithra musem and waited in the lobby.

after less than an hour waiting at the lobby, we were finally allowed to enter the kids museum. we were warmly welcomed and a guy informed us about the available activities. the painting session was composed of giving kids paint and paper, with background music playing, i thought it could have been a more entertaining and memorable experience for the kids.

You can see that the staffs tried their best to entertain however many of the interactive items at the first floor are broken, not functioning properly or kind of dirty.

it was already dark when we left the building. Ithra is  clearly made to impress and make you say wow,  sadly the service does not do the same.",,en,
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Dr. Eman,3 years ago,2021-06-21T14:50:16.379Z,4.0,"Beautiful modern design, elegant interiors and finishings, nicely organised place, with clear illustrations and guiding signs. Wide variety of activities, suitable for all age groups, though some stations were left with no attendants or supervisors, so we had a quick look instead of the planned workshops that were advertised in the website. I liked the library particularly. It is a must to visit, and I enjoyed the pottery making session in outdoor area. The aspect I really didn’t like is the burger restaurant in the outside yard. The service wasn’t good, with limited menu, below average food and expensive prices.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Sapna Sharma,2 years ago,2022-08-27T18:12:00.779Z,5.0,"Ithra is amazing structure and very well maintained place. Everything is so well designed made with class of the art material and structures. It has a Hugh multilevel library for the book lover covering all the topics of literature, art, history, science, fiction and lot more.
A few nice coffee shops and restaurants inside.
Theatre is also a part of it but shows are limited and not everyday which is same with a cinema inside.
Energy exhibition is amazing place to learn oil and gas discovery, exploration to reaching a common man with lot videos, exhibits, structures, photos, models, games and lot more.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,A E,a month ago,2024-08-22T14:08:07.296Z,5.0,Ithra One of the most outstanding destination in Dhahran one of the 100 good landmark for tourism in the world.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Mohamed Ismail,3 years ago,2021-08-20T13:25:14.940Z,5.0,"Must visit place for both adults as well as kids. Has a big library. Few exhibitions are free of cost and few are paid. If you are interested in some particular event it is better to book it. There are many parking slots, parking 5 is the nearest one to entrance. Much of the information is available on the website.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Phongsaphon Suwansukho,a year ago,2022-12-14T15:11:22.997Z,5.0,"The architecture of this building is spellbinding,

Excellent place, a lot of different books, places to take an inspiration,
An amazing cultural, historic and artistic experience.

Lots of places to chill and hang out inside and outside.

Recommend to visit.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Ihar Beliauski,9 months ago,2023-12-21T08:32:33.588Z,5.0,"The King Abdulaziz Center for World Culture, Ithra, is a cultural gem that captivates visitors with its diverse offerings. Notably, the security personnel at Ithra are incredibly helpful, ensuring a welcoming environment for all visitors. Their dedication to ensuring a positive experience enhances the overall enjoyment of the diverse cultural exhibits and activities. The security team's friendliness and helpfulness add an extra layer of warmth to the already enriching atmosphere at Ithra, making it a must-visit destination for cultural enthusiasts.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Αhamed Farid,2 years ago,2022-07-16T01:21:53.070Z,5.0,Very attractive construction and well maintained. Library is very attractive and huge collection. Kids museum is a little expensive. I could not visit the Energy Exhibit building. It was free of cost for visiting but I was late. Timing of the Energy Exhibit is 9.00AM to 8.00PM.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Christopher Bernal Cayas,2 years ago,2021-10-16T09:59:42.662Z,5.0,What a great architectural masterpiece indoors and outdoors. There are free exhibitions inside for kids and young at hearts like me. Lol. It is a must visit site when you are around eastern province. Weekends are totally busy so plan ahead before coming. Outdoor design is picturesque and well built.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Safz (s),4 months ago,2024-06-02T10:11:37.199Z,5.0,"Iconic Landmark @ Dahran
Heart of Al khobar packed as knowledge Supply Centre",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Rao Saif Ur Rehman,a month ago,2024-08-05T18:21:28.774Z,5.0,"Absolutely mesmerizing building, had a great experience.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Red 1,a year ago,2022-10-07T16:27:02.171Z,5.0,"Amazing center with beautiful architecture and design. Has a big library, museum, theatre, energy exhibition and other facilities and sections. Very nice place to spend time with family to learn and have fun. Admission to all sections should be free for students and seniors.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,False,sanabel p.a,a year ago,2023-03-19T04:26:04.230Z,5.0,It’s a must visit museum as it gives a good insight into the culture and geography of KSA. The Hijra Museum is also one of its kind… it’s really worth visiting. If you are visiting Dammam for a day or two and and thinking of where to go this is the place as it needs one whole evening. It will a day well  spent…it opens only at 4pm.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Maryah Shehab,a year ago,2023-04-24T20:05:51.823Z,5.0,"Visited Ithra during Eid, there were plenty of activities for kids to enjoy, including interactive installations and engaging workshops.

While some events required a fee, there were also plenty of free activities to enjoy, which made it accessible to a wider audience.

The library is also impressive, with a large collection of books in both Arabic and English, and an entire floor dedicated to children's books.

Overall, I would highly recommend visiting Ithra during the day, as there is so much to see and do. The atmosphere is lively and festive, and there's something for everyone especially for those interested in art, culture, and community.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Fozia Awan,3 years ago,2021-03-09T21:52:49.501Z,5.0,"An knowledgeable place with a variety of information centers. A perfect learning opportunity for kids. We particularly enjoyed Energy Exhibit. It walks you through different stages of operation, types of oils and their differences, how is it transported and some historical information.

For kids they arrange some fun learning activities, make sure to book it online before visiting.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Mostafa Alabed,a year ago,2023-04-29T12:26:13.045Z,5.0,Well organized. It gets busy during holidays. It has activities for children and adults mostly free or around 40sr. It's free to enter and explore especially the library. Very beautiful and quiet place during normal days. It's a most to visit.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,JUNIE S. (EXPLORER),5 months ago,2024-04-15T15:40:35.494Z,5.0,One of the best places to visit in Dahran the ITHRA Museum so lucky to visit and to witness the beauty of the museum,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Recipes N more,3 years ago,2021-07-02T09:25:07.966Z,5.0,Very nice place to hangout with kids.very educational and interesting. Kids loved the children's museum. Lot of interesting stuff for kids.time just flies by in there. Tera was terrific and awsome especially the ocean underwater qas way too cool for taking  silhouette.rainbow cave is awesome.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Farook Sainulabdeen,6 months ago,2024-03-08T18:24:17.957Z,5.0,"The King Abdulaziz Center for World Culture, also known as Ithra, is a cultural situated in Dhahran, Saudi Arabia. It was built by Saudi Aramco and inaugurated by King Salman bin Abdulaziz on December 1, 2016. It is operated by Saudi Aramco.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Mohammed Mohsin,2 years ago,2022-09-02T16:32:28.411Z,5.0,"A marvelous place for visit with family and friends. The special attraction is the HIJRAH gallery, which shows the journey of Prophet Mohammed (PBUH) from Makkah to Medina. In addition the Museum and other galleries with Saudi culture and history. It has children museum, a very reach library, theater, cinema etc.",,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,shayiq rashid,6 months ago,2024-03-12T09:54:50.332Z,5.0,The cultural centre is very good .The library is so huge and has all varieties of books. Around 300000 books are there in which 60% of books are in Arabic and 40% are in English as of now.,,en,POSITIVE
"8386 Ring Rd, Gharb Al Dhahran, Dhahran 34461, Saudi Arabia",Cultural center,Dhahran,SA,False,True,Talal,3 years ago,2021-09-28T18:04:47.233Z,5.0,A great place that offers a variety of experiences and facilities that cater to all ages. The place knowledge enrich. The place is beautiful and clevely engineered. Most services available are for free. There is large library with quite place suitable for studying and reading.,,en,POSITIVE
