address,categories/0,city,countryCode,isAdvertisement,isLocalGuide,name,publishAt,publishedAtDate,stars,text,totalScore,language,sentiment
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Hamood ur Rahman,a year ago,2022-12-03T10:47:39.262Z,4.0,"Winter Wonderland has been innovatively built. The design and infrastructure of the carnival is commendable and fresh ideas are floating around the place. Good rides but a long waiting time. The price is very high in contrast to what we get in return. There is an entry ticket fee that actually covers nothing then onwards, the ticket for each ride is very high. They must think about cutting the ticket prices by 50% since there is an entry ticket to the carnival. By doing so, people will actually revisit more often.",4.2,en,4 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Emilija Morkunaite,a year ago,2023-01-21T17:50:11.684Z,3.0,"It was nice, but just that. Typical carnival experience that's all. Lots of space and not a lot of decorations. After the entrance fee- everything is extra. Rides are between 20-65 sar (5-16 usd) each which is a little too rich for my taste. If you don't have an extra 200 bucks to blow through, I wouldn't really bother going.",4.2,en,3 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Ahmad Sammour,3 years ago,2021-07-15T11:03:06.546Z,5.0,Amazing place to chill with friends other kids I cannot wait from them to open again one of the best memory very organized easy to find parking area I prefer to use Uber so easy to go in and  easy to leave Price very reasonable depends in which game you want also easy to win Prizes,4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,MG Francisco,a year ago,2023-02-21T15:47:01.007Z,4.0,"The best place to enjoy and bring all members of family and group of friends a team park offers

Dine in experience
Good memories
Amazing ambiances
Full of energetic people

Every rides was good and safe
But some of rides need parental Guidance..

You can enjoy every variaty of RIDES special the AIR MAXX HIGHLY RECOMMEND FOR ADVENTURER AND EXPLORER this ride give you memorable experience that you will come back and repeated again and again

There is also many small stall that you can play and try you luck .
And can win special prices .

There is also a lot of coffee shop such as WOOP that can give u best waffle on town .
And some places to eat
Everything you need was already inside
Even The TOILET was very accessible
Also no need to worry because there is MEDICAL TEAM STANDBY. EVERY CORNER .",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,نايف العتيبي,a year ago,2022-10-13T10:25:54.815Z,5.0,"Hello

I visited the Winter in the middle of the week.

Its atmosphere is very beautiful and with winter it is more beautiful and beautiful.

They open in winter from 2 noon.

-I advise you to go early,

I arrived at 4 o’clock, there is no traffic and we enjoyed it, but after dinner it became crowded and everything needed a long class.

- Parking is free but far away.

And nearby parking paid at 10 riyals.

- There is music and they only get drunk at prayer time.

- There are many restaurants and cafes to suit all tastes.

- There are toilets and chapel for men and women.

(Wheap courses for wagon owners are very limited

+ There is no child care room, it is very difficult to change your child except in the course of water in front of people

- There is a smoking area and no smoking in others.

- There are ATMs, ambulances and an emergency medical center.

- The place is suitable for all age groups and there is not a requirement to play.

When we went, the clowns had their position because of Corona.",4.2,en,4 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Maryam B,a year ago,2022-11-23T22:39:21.772Z,4.0,"Its great to be able to have this experience within the heart of saudi 

The staff were very welcoming , ticking was easy through the website and tickets booths for the games inside were available at almost every corner.

They have a great variety of games wether you love the adrenaline rush or just here to have a chill time and play some arcades .

Also good food options with great shawerma , burgers, coffee and much more.

I honestly loved the wheel its a must try if you go.

As for the games they were a bit over priced with shorter than usual rounds.

Something I must mention was how clean and serviced the bathrooms were!

As for only downside to me was the fact that the only available entrance was the one for cars within the parking but the weather was nice so wasn’t that bad.",4.2,en,4 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Victoria Rice,a year ago,2023-01-17T18:27:34.513Z,5.0,"I had an amazing time with my kids! We went on rides, ate great food, and enjoyed the views! It is so clean everywhere here!",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Free Shereena,2 years ago,2022-03-16T04:38:31.475Z,3.0,"Crowded place, unorganized, too much noisy. You have to book before you come. Every ride has 2 lines, long line high price ticket and short line more expensive ticket. My advise to you: do not add much money in the ticket card, you will not be able to ride more than 4 rides in one day because of high prices and the crowds. It is more likely for kids and teenagers. The ticket card not refundable, so be carful when you recharge it. You can use the ticket card in Boulevard Riyadh City.",4.2,en,2 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Shuaib's World,a year ago,2022-12-23T21:43:24.963Z,5.0,"Lots of rides that’s so much enjoyable..
i love the place... if u have so much money then h can go & Obviously it’s a expensive place..",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Farouk Kassem,2 years ago,2021-12-28T05:22:23.284Z,4.0,"Costy some how , specially if it's a big family ,
Regular parking 10sr per hour and there's vip for 300sr , Entrance 55 sr , games 25-30-55 , zombie house 55sr and it's worthy very nice experience , there's some games it wasn't working because it needs maintenance ...",4.2,en,3 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Mohammed Alghasham,a year ago,2022-12-15T03:04:57.871Z,5.0,"Amazing place we enjoyed there.
Try Ur best to get each and every zone, each of them has a unique experience",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,vhyncenzo agorab (Vhyncenzo),2 years ago,2021-12-05T13:20:26.535Z,5.0,"Its the SEASON here in RIYADH that we are waiting for and finally after year of waiting WINTER WONDERLAND open again. It a place good to Enjoy Rides, Games and picture taking. Enjoy the cool breeze weather with amazing lightings around.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,S waheed,a year ago,2023-01-03T02:26:43.786Z,5.0,It’s a fun extravaganza that you do not wanna miss with thrilling and soul chilling rides and an amazing Birds Eye view of city from ferrous wheel… it has everything for everyone. You can see it as an art work…,4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,JUNIE S. (EXPLORER),a year ago,2022-11-08T22:35:19.748Z,5.0,"All i can say is…. SUPERB ☺️…
I enjoyed so much, The delicious foods , Amazing Place ⛲️and People‍, and those Wonderful Rides . Its more Fun in Winter Wonderland Land  ❤️",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Dhana sekaran,2 years ago,2022-04-02T05:15:19.048Z,5.0,"On last day 31/03/2022 we visited with family.

Very nice place fir family entertainment.
But i feel not affordable for all, in terms of price. It's better we decide by ourselves before visit there",4.2,en,2 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Dahlia P. Bongtiwon,a year ago,2023-02-14T09:05:00.760Z,5.0,"One of the best. Ticket for the rides are a bit pricey but the experience is worth it.❤️❤️
See you next year #Winterwonderland.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,soha angel12,a year ago,2022-12-28T21:46:45.689Z,4.0,We got fun. The rides price is nearly as sparkys. the extrme rides are 40riyal each and others are 20,4.2,en,4 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,k k,2 weeks ago,2024-09-18T18:59:20.252Z,5.0,Really loved it. Great walk and a lot of food places,4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Amna Tanveer,3 months ago,2024-07-02T22:55:36.572Z,5.0,Wonderful place with lots of fun and entertainment. Highly recommended.,4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Ar Em,7 months ago,2024-02-07T20:48:01.042Z,5.0,A great leisure complex and upscale trendy dining options with a wonderful dancing fountain show on the hour.  Visited during January 2024 Riyadh Season.  Nice cool winter weather.  Highly recommended.,4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,hawra alnabi,4 months ago,2024-05-05T17:21:53.917Z,5.0,"Very beautiful place with lots to see and do.
Lots of cafes and restaurants. Very fun place to walk.",4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Ezekiel,8 months ago,2024-01-06T10:13:23.656Z,5.0,"Absolutely worth going!!! The food, the people, the atmosphere, it’s all very amazing! Whenever in Riyadh, this place is a must. It is absolutely amazing you can try you can taste and you can see so many things in one area. I was only here for one week, but it was so worth coming.",4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Hassan Ali,8 months ago,2024-01-24T07:51:02.574Z,5.0,A really fun place to visit with family. Free entrance. Food court area and also high end restaurants. Many paid activities. Wonderful fountain show. Must visit!,4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Manar Malaikah,6 months ago,2024-03-09T09:12:58.477Z,5.0,"Blvd City (formerly Boulevard Riyadh City) is a one-stop shop for entertainment and leisure in Riyadh. Here's a look at what this sprawling complex offers:

Retail Therapy and Culinary Delights:  Indulge in some retail therapy at BLVD Square, featuring high-end stores and international brands. Craving a delicious meal? Blvd City boasts a vast selection of restaurants, cafes, and fast-food joints, catering to all tastes and budgets.

Entertainment Extravaganza:  Get ready for a fun-filled experience!  Blvd City offers a variety of entertainment options, including:

Themed Zones: Explore unique areas like the Garden with its theaters and cafes, or the pulsating energy of the District with its arcades and VR experiences.
Family Fun: Take a trip down memory lane at the wax museum, or enjoy a movie at the largest cinema in the Middle East. Little ones will love the dedicated play areas.
Live Shows and Events: Catch live performances, musical acts, and exciting events happening throughout the year. (Check the Riyadh Season website for current offerings!)
A Few Things to Consider:

Free Entry: While entry to Blvd City is free, some attractions and events may require separate tickets.
Year-Round Fun: Although Blvd City is a major part of the Riyadh Season, some elements are open year-round, so check their website for details.
Getting There: Located in the Hittin district, Blvd City is easily accessible by car.
Overall, Blvd City is a vibrant and dynamic entertainment destination in Riyadh. It offers something for everyone, from shopping and dining to thrilling rides and live shows.  Whether you're a local or a visitor, Blvd City is sure to provide a memorable and enjoyable experience.",4.6,en,4 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Liyaanaa Shah Alam,5 months ago,2024-04-17T07:00:23.413Z,5.0,It was fun to go there with family .my 1.5 year old infant enjoyed the environment of the city . We clicked a family pic and few pics for memories had fun,4.6,en,4 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Aqeel Ahmad,3 months ago,2024-06-09T15:34:11.838Z,4.0,"Best place to visit in Riyadh, I was not aware of this place until I saw post about it on social media.
A lot of activities happening here,it’s good place for families to explore best experience.",4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,FAYIZ ABOOBACKER,3 months ago,2024-06-08T07:10:31.879Z,5.0,"Boulevard City in Riyadh was like entering a lively oasis amidst the urban hustle. Amidst the towering structures and bustling streets, this vibrant space offered a breath of fresh air and a moment of serenity.",4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Rubil Sleem,a year ago,2023-05-27T14:01:03.750Z,5.0,"I had an amazing time at this place! The stunning scenery and friendly atmosphere made it the perfect spot for a family outing. We enjoyed walking around freely and taking in the mesmerizing water fountain show with its beautiful choreography that danced to the sound of the music. Overall, it was a fantastic experience that I would highly recommend.""",4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Ashik Richu,a week ago,2024-09-23T19:28:06.523Z,5.0,Very Nice place . I can't believe such a place is existing in Saudi,4.6,en,4 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Kenshin89,3 months ago,2024-06-12T04:00:49.975Z,5.0,Great experience at the place and great to be back in there again and very much enjoyed it and thank you so much again.,4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Sohaib Shaheen,6 months ago,2024-03-08T14:07:22.962Z,5.0,"If you have just enough time to visit one place in Riyadh, visit this time. Entire area looks out of this world, there is a shopping and eating area in Blvd City while few meters away there is Blvd World with huge selection of rides and then it also has a theatre.

Pics don’t do justice to the vibe of this area. Every nook and every cranny has been carefully planned to grab attention from enormous fish tanks to 3d screens and burning spheres, it’s all a sigh to behold. There are plenty of food options to kill time and multiple gaming zones to keep kids busy.",4.6,en,2 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Ali KH,8 months ago,2024-01-24T16:28:32.019Z,5.0,"We recently had an opportunity to visit this beautiful place which is Boulevard City in Riyadh KSA, is an absolute haven for entertainment enthusiasts, offering a plethora of both indoor and outdoor activities that cater to diverse tastes. The city's vibrant atmosphere is complemented by an extensive array of food chains, ensuring that visitors can indulge in a variety of culinary delights.

The outdoor scene is elevated by the presence of a cable car, providing breathtaking views of the cityscape. This unique experience adds a touch of adventure, making Boulevard City stand out as a destination that seamlessly blends thrill and relaxation.

Indoor activities are equally captivating, with the highlight being the indoor lighting globe. This immersive feature creates an enchanting ambiance, setting the stage for a memorable experience. The interplay of lights adds a dynamic and visually appealing element to the indoor landscape.

One notable convenience is the availability of a huge parking facility, eliminating any concerns about finding a suitable space. This thoughtful amenity enhances the overall accessibility of Boulevard City, ensuring a hassle-free experience for visitors.

In terms of fun, Boulevard City truly lives up to its name, offering a diverse range of activities that cater to various interests. Whether you're seeking adventurous outdoor experiences or prefer the enchanting indoor ambiance, the city has something for everyone.

In conclusion, Boulevard City is a must-visit destination for those in search of a well-rounded entertainment experience. With its abundance of activities, diverse culinary options, and thoughtful amenities like a cable car and indoor lighting globe, the city guarantees a fun-filled and memorable time for all.",4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Marta R Hevia,2 months ago,2024-07-24T21:57:01.421Z,5.0,"Absolutely incredible place.
Mind-blowing.
Extra recommended.",4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Rick Kevin Aguilar,9 months ago,2023-12-29T00:26:07.670Z,5.0,We went to blvd city to experience the House of Hype and it did not disappoint us. It was literally hype! Every room has a different attraction/concept. Every corner is picture perfect. All staff is very accommodating and approachable.,4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Majed Almoghrabi,8 months ago,2024-01-18T21:16:52.272Z,4.0,"we went to both the city and the world .. grear experience to our kids time BUT very expensive and some restaurants are purely stealing from you .
the area is spacious and comfortable generally and lots of different activities makes your day .. visit it even if strolling around but get ur water with u .. its like 10SR for the 1SR bottles .
parking is free in city but you pay in world area.
staff is decent and respectful.
generally good for the handicapped and wheelchairs except in couple of areas and staff helps except when u want to put ur stuff in ur car you are either forced to buy another ticket or use paid deposit boxes",4.6,en,3 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Jobin George,8 months ago,2024-01-18T15:23:20.949Z,5.0,"If you are going to Riyadh.... You should really visit this location... Really amazing , would take 1-2 hr to walk around and see the entire place... Was amazed when we reached here.. filled with unmeasurable crowd .. music fountain playing every 1 hr interval..

Only issue was to find parking... Had to search for parking more than 45 minutes",4.6,en,5 stars
"Hittin, Riyadh 13516, Saudi Arabia",Tourist attraction,Riyadh,SA,False,True,Bunmi Nwobu,3 months ago,2024-07-03T10:28:38.289Z,5.0,"It was an exceptional experience. I couldn’t believe such a beautiful place was in Riyadh.
It’s a must go for tourists. To beautiful",4.6,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Sadia,2 years ago,2022-03-20T17:39:16.504Z,5.0,A perfect place to spend weekend with family.. entry ticket now a days is 55 riyals... and for rides it starts from 25 riyals per person,4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Amr ElSokkary,2 years ago,2021-11-23T05:23:27.525Z,3.0,"Parking is a bit of a hassle. Entering is smooth but inside it's so crowded. Some game lines can take you up to 3 hours in the waiting to reach your turn, and since it opens at 4 or 5 pm, you would probably end up playing 3 or 4 games max. ... Other than that it was fun, worth the visit for the fun & crazy times with friends.
Note: It's mentioned they close at 1 am, but games inside started to close gates around 12.",4.2,en,3 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Sultan AL SAUD,2 years ago,2021-12-07T19:25:40.536Z,5.0,"I like the Riyadh winter wonderland & the games they have besides the different kind of food they have .
I thank them for there organized games & stores and I thank the Saudi staff for their help.
I enjoyed my time there with my kids & we had a very well time & food .
I liked the atmosphere inside .
I will come back again for sure inshalla",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,AMR Sh,a year ago,2022-11-20T19:52:42.028Z,5.0,"Lovely place ... great vibes .. wanna scream..sing ..play .. watch crazy colorful lights .  Scary and friendly, yeddys and of course tasty food ..",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Osama Chaudhry,a year ago,2022-12-31T20:30:06.883Z,3.0,"Overall it was average. Aside from the entrance fee each ride had tickets. For comparison, it's like an amusement park.",4.2,en,3 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,HERMINIO JR OCAMPO,2 years ago,2022-03-28T05:59:36.063Z,5.0,"I was entertained with all the attractions and enjoyed the rides and games. The amusement park is not only for kids and young people but truly for everyone.
Hopefully, the management will decide to invest by putting up a climate controlled venue (covered area) that can showcase real snow experience..
Most importantly,  make it a truly themed park.",4.2,en,4 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Abdul Rahman,a year ago,2022-11-23T08:51:08.040Z,4.0,"Winter Wonderland is a yearly event which  is part of Riyadh season .
Its really fantastic and everything inside is amazing .",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Forever In Holiday,2 years ago,2021-12-07T07:15:32.048Z,5.0,"I really enjoyed winter wonderland this year,
The place is wonderful and impressive, suitable for all ages to spend a nice time and the organizers are very cooperative.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,ArwaHub,a year ago,2023-02-08T06:27:42.142Z,5.0,It was a blast! One day is not enough to enjoy everything in stores. So allocate two to three days for that!,4.2,en,1 star
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Abdullah Othman,a year ago,2023-01-07T19:43:26.548Z,4.0,Nice but I think its over priced (1500 sr) not enough to have full day fun with your kids,4.2,en,3 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Danah Photos,2 years ago,2022-03-01T09:27:43.287Z,5.0,"Outstanding place! Add it to your list as soon as you can!

Minimum time you spend there 2-3 hours!

Reasonable tickets price for entering ( 55 ريال)

You can find too many restaurants & coffee shops",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,False,Glodan Teodora,2 years ago,2022-01-03T06:25:28.377Z,5.0,"Absolutely amazing! The staff is so helpful and so polite! Even if there is a line at any of the rides, it moves quite fast. The food stands are so diverse, you can find anything you'd like. So much fun, definitely worth it!",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,allie santillan,2 years ago,2021-11-07T22:05:01.122Z,5.0,"Its lovely and very nice place to go,,i loved the rides especially the race karting,,good for all ages ,, very enjoyable and i will try to go again with my friends.",4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Rand ALissa,2 years ago,2022-01-03T18:43:43.587Z,4.0,"Nice but I liked it more in 2019.
Nice games but too many carnival games it gets boring. Also it's missing a nice area where you can actually sit and enjoy your meal. It's also expensive, 50-70 per game. You also have to pay entrance fee which you get nothing for (100 SAR in the weekend)",4.2,en,3 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Dana Hisham,a year ago,2023-02-09T23:05:56.994Z,5.0,It was an outstanding experince that i absolutely enjoyed it i visited it twice i was so impressed,4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Arafath Shobuj,2 years ago,2021-12-19T20:01:55.860Z,5.0,"For recreation you can go there and enjoy with friends and family.
Inside the Riyadh, parking is costly an hour 10SAR this is much, they should reduce the parking rate.",4.2,en,4 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,False,Norah,a year ago,2022-11-29T12:33:59.229Z,5.0,Beautiful place to visit. It was for us a day full of fun and happy memories. I recommend it to all.,4.2,en,5 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Maryam alobeidli,a year ago,2022-12-25T22:22:27.065Z,1.0,"Not worth the visit, old style.
Friendly staff.
Would recommend going on weekdays to avoid queue and crowds.",4.2,en,2 stars
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Bader Al-Madani,2 years ago,2021-12-15T18:17:10.920Z,3.0,"The fast lane waiting for the games is either an hour or 40 minutes  and some workers dont let u inside the lanes cause it’s supposedly crowded????!!!!!!!!!!!!! And there is a game that has a maintenance for over 4 hours and the famous roller coaster is closed…
The good thing is The food/desserts are very tasty and u can find every cuisine u desire!",4.2,en,1 star
"7039 العليا، 2808،، الغدير،, Riyadh 13311،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Bido AlMaIki,2 years ago,2021-12-19T16:57:38.268Z,4.0,"Great experience, but I would like more if there were a closed caffe or restaurant since it was freezing and windy outside",4.2,en,4 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,False,Niqab Shah,5 months ago,2024-04-16T22:04:17.157Z,5.0,A state of the art water theme park and cultural heritage of the whole world by the Riyadh development authorities. Very good place for family and friends to visit there you will enjoy your every second you spend there. Little bit crowded but very friendly people were there.,4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,ronnie thomas,5 months ago,2024-04-27T19:11:28.238Z,5.0,"A must see place. Enjoyed thoroughly with my family & friends family.

Will wait to visit again the next Riyadh season",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,shameer jo,3 months ago,2024-06-28T11:02:25.384Z,5.0,"Spending time with family in this Classic hospitality and entertainment world is really amazing. Great place. Great idea. Good mood need to visit once in Riyadh, su",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Marwan,6 months ago,2024-03-13T23:52:52.492Z,5.0,Definitely something unusual to find in the  desert. extraordinary work has been made to make this park  a reality.  Very recommended.,4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Naveed S. Abdulhameed,9 months ago,2023-12-30T11:57:18.490Z,5.0,"This place is simply mind blowing and packed with entertainment. I visited with friends and family. It contains miniature versions of France, India, Greece, Italy, United Kingdom, USA
Visited again for missed places such as Turkey Syria Pakistan and more",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Syed Parvez,10 months ago,2023-11-11T02:16:14.536Z,5.0,"Boulevard World and see the Saudis'  perception of other countries and cultures. Production quality is off the charts here with great attention here,
one of the best options for those who enjoy dining, shopping, and relaxing. with their family, and friends. Its diverse mix of restaurants, cafes, shops, and activities, The Boulevard brings beauty and lifestyle. Retail outlets offer the best in modern and traditional, while special events and activities provide year round. entertainment, the event are all the parts of it were outstanding.",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,burak b.,9 months ago,2023-12-23T21:06:49.378Z,5.0,"Must go place in Riyadh, it is like dream land. It is very well organized. Even though there are thousands of cars and people they manage the crowd very well. You can taste many different foods from totally different cuisines.",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Ella Ducusin (Bonsai),6 months ago,2024-03-14T05:29:30.741Z,5.0,The entire place was loaded with nice spots to take pictures with friends. It's a place where you could see the great sight from each country though you weren't exactly on that place.,4.6,en,4 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Amit Bala,5 months ago,2024-04-12T15:33:53.374Z,5.0,It's a great place to visit with your family! There are so many fun things to do here! ‍‍‍ #familytime #fun #adventure,4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Tausif Muhammad,8 months ago,2024-01-31T08:29:18.954Z,5.0,Global village 2.0. Its a very nice place to visit. We went on school holidays hence was very crowded. For ride I will recommend to child above 120-130cm can take most of the rides . Overall experience was really good. There should be proper demarcation for parking as we had vip ticket bit couldn't find the right parking. Indian pavilion has pakistan stuff and so in other pavilions.,4.6,en,4 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,Simplyatraveller,8 months ago,2024-01-22T17:47:33.268Z,5.0,"World are in this Boulevard world!
After sunset each country has parade and performance .
And 10:15 pm between France and England there is big performance (I couldn't make it)
I payed only Entrance fee less than 30 SR!
It is worth for it.
But I payed 30 Sr for parking (almost 3 hours)",4.6,en,4 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,L. McL,4 months ago,2024-05-25T06:28:14.109Z,5.0,"Recommended place to visit. One of the nice this ""to go out"" in this city.",4.6,en,5 stars
"2662، الحوي، 7199،, Riyadh 13516،, Saudi Arabia",Theme park,Riyadh,SA,False,True,H D,8 months ago,2024-01-20T11:48:36.544Z,5.0,"Bprepare to be amazed.

experience an amazing time of diverse shops, every corner, a new surprise. European street charm with a Saudi twist. Live music, delicious food stalls, and the atmosphere are buzzing with youthful energy.

Loved it! 10/10, but be prepared for crowds.",4.6,en,5 stars
