islocalguide,name,stars,text,totalscore,year,month,day,stars_normalized,totalscore_normalized,categories_Animal park,categories_Aquarium,categories_Beach,categories_Cultural center,categories_Event venue,categories_Heritage preservation,categories_Historical landmark,categories_Mosque,categories_Mountain peak,categories_NaN,categories_Park,categories_Resort hotel,categories_Restaurant,categories_Seasonal goods store,categories_Shopping mall,categories_Theme park,categories_Tourist attraction,city_Dhahran,city_Jeddah,city_NaN,city_Neom,city_Riyadh
1,Shan P Edavanna,5.0,"Riyadh Zoo Visit 

One of the most popular attractions in the city, the Riyadh Zoo was established in the year 1987. It occupies an area of 55 acres; thus, making it one of the largest zoos in the country. Also known as the Malaz zoo, it is home to over 196 species of exotic animals as well as 20,000 diverse trees and flowers. Here, one can find animals such as hyenas, kangaroos, tapirs, griffon vultures, lions, monkeys, rhinoceros and gazelles. The Malaz Zoo also offers a glimpse of endangered wildlife animals of Saudi Arabia..

ENTRY IS FREE
Sunday is not open as it is maintenance day..

#riyadhzoo #zoo #riyadh #riyadhdiaries #traveldiaries #friends #family #life #lovelife #travelling #travelphotography #travelogue #traveldiaries #travelgram #happyday #happiness #explore #explorepage #fyp #foryou #foryoupage",4.2,2024.0,3.0,3.0,1.0,0.2857142857142856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Abdullah Bin7lo,4.0,"Riyadh Zoo, officially known as the Riyadh Zoo Park, is a popular attraction located in the capital city of Saudi Arabia. Here are some key aspects of Riyadh Zoo:

1. **Location**: Riyadh Zoo is situated in Malaz, a district in the southern part of Riyadh.

2. **History**: The zoo was established in 1957 and has since grown to become one of the largest and most visited zoos in Saudi Arabia.

3. **Size and Facilities**: The zoo covers a large area and houses a diverse collection of animals from various regions around the world. It features spacious enclosures and habitats designed to mimic natural environments for the animals.

4. **Animal Collection**: Riyadh Zoo is home to a wide array of species, including mammals, birds, reptiles, and amphibians. Visitors can see lions, tigers, giraffes, elephants, zebras, monkeys, and many other animals.

5. **Conservation and Education**: The zoo plays a role in conservation efforts by participating in breeding programs and promoting awareness about wildlife conservation and environmental sustainability.

6. **Visitor Experience**: Riyadh Zoo offers a family-friendly environment with amenities such as picnic areas, playgrounds, and food stalls. It provides educational programs and guided tours to enhance visitors' understanding of the animal kingdom and conservation issues.

7. **Development**: In recent years, Riyadh Zoo has undergone renovations and improvements to enhance animal habitats, visitor facilities, and overall experience.

Riyadh Zoo is not only a recreational destination but also serves as an educational resource and conservation center, contributing to public awareness about wildlife and biodiversity. It attracts both locals and tourists looking to explore and learn about the world's fauna in a controlled environment.",4.2,2024.0,7.0,17.0,0.6000000000000001,0.2857142857142856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Arch 1969,4.0,It is nice but very surprised that only one crawded small shop to get drinking water.,4.2,2024.0,4.0,19.0,0.6000000000000001,0.2857142857142856,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,Riley Connors,2.5,"The setting, location and friendliness of the staff and volunteers was a nice part of the experience but the restaurant and cafe standards are extremely deficient. Meaning some waiters at “El Lechazo” for example mislead the customers about their (best dishes) probably to get rid of excess stock…
Anyway I think almost everyone who is sane and not affiliated with the restaurants and event planner understands that. It’s a branding hype, it’s worth going while the “Hilal” discount (75 sar instead of 150sar) lasts just to take a stroll and shop for some nice clothes where the stalls are. The designers have some interesting items if you’re willing to spend a bit.",4.0,2021.0,11.0,27.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Farid Mansour,5.0,Very good and kind company,4.0,2024.0,5.0,22.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Meem,5.0,"Such amazing experience and wonderful time I had
Although ballet dancers were late and there’s no respect of time

But birds of eden was wonderful
Specially the pianist ♥️",4.0,2021.0,12.0,1.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Adi ALGhanem,4.0,"Nice food
Christmas market vibes",4.0,2024.0,3.0,28.0,0.6000000000000001,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,Wojod Al Futaimani,2.5,I booked 3 tickets to attend the football match! One day before the match they updated the system with an increase of the ticket fees. My tickets became invalid!! One of the WORST experience I ever had.,4.0,2022.0,11.0,26.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Philippe De Backer,5.0,"WhatsApp surprising find with the new Riyad spirit!
Pop up restaurants that are surprisingly good and great atmosphere
Conveniently located in the Diplomatic sector",4.0,2023.0,1.0,6.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,as sa,2.5,"The reception and treatment was very, very bad from the female staff, and everyone who was working in the place did not know the answers to the questions for tourists. It is a nice place, but the treatment is bad",4.0,2022.0,11.0,17.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Roz Love,5.0,"Very nice place,, we enjoyed the show and the dinner , it has multiple coffee and resturants,, open and closed areas,",4.0,2021.0,12.0,29.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,Aleah Pol,5.0,Amazing place! Dinner at zama Zulu very lovely and the show was just perfect to enjoy your night❤️,4.0,2023.0,1.0,14.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Zeyad helmy,5.0,Perfect,4.0,2022.0,12.0,7.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Hesham Albassam,2.5,If there is less than one star that can be reported . It will be appropriate. Extremely rude staff.no consideration of diplomatic area entry rules and no vision for customer service.,4.0,2021.0,12.0,1.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,araburban Network,2.5,"Nice place for walking and hanging out, great vipes.... El lechazo Restaurant was nice too with only one delicious dish which is the tender lamp....
it is pity to see the great team effort lost by the improper customer service of the hostes and restaurant manager.... hospitality for sure can be be improved .",4.0,2021.0,12.0,2.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Abdulmalik Alswailem,2.5,"It took me 2 hours due bad organization and it wasn't worth it, it is a scam to charge for entrance even when there are no shows not recommended",4.0,2023.0,2.0,22.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Nabila Al,5.0,Amazing view.. Defrent restaurants.. I want to try every one of them.. The food price is over,4.0,2023.0,2.0,2.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,abdulrahman aldriweesh,2.5,"DO NOT RECOMMEND IT!! Silly that you need to be with a family member to get in! NOT WITH FRIENDS, it gotta be a family even if you are a lady, it has to be husband, brother, sister… !!! It’s almost 2022 and here we go, again!!",4.0,2021.0,12.0,31.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Basil Mughal,3.0,"Went on a Thursday night, it was good and relaxing but compared to other activities in Riyadh Season it was less interesting.",4.0,2022.0,3.0,15.0,0.20000000000000018,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Abdullah Alkhulaiwi,2.5,Beautiful place however I hate the high minimum charges everywhere. It’s overpriced. I won’t recommend or come back here again.,4.0,2021.0,12.0,23.0,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Sara F,3.0,There is an 80 sar entrance charge and restaurants inside have minimum charge of 350 (per person!) was not worth visiting,4.0,2022.0,5.0,17.0,0.20000000000000018,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,Nawaf Al Mahmood,5.0,"Very fancy place, so chic so elegant decoration , expensive and the staff so welcoming, I like the food and the shisha",4.0,2022.0,5.0,4.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,Wahiba Cisse,5.0,"I fell in love with the place
Restaurant are expensive while the food is average but still worth to go there the atmosphere is a magic
I recommend at least to go there for the show",4.0,2022.0,1.0,30.0,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,altamash ik,5.0,"The mosque's design is a blend of modern and traditional Islamic architecture, with a striking white and blue exterior.",4.1,2024.0,9.0,1.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Nazim Opu,5.0,Stunning views of the Red sea.,4.6,2024.0,6.0,28.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,S C,5.0,"Al Rahman Mosque on Jeddah's Corniche is a must-visit destination for its stunning architecture, beautiful location, and spiritual significance.",4.6,2024.0,4.0,11.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Saleemuddin Ahmed,5.0,The beautiful mosque and the surrounding sea view and beach side cafe are excellent 👌I love to watch the sunset from the walkway along the Beach side restaurant,4.6,2024.0,6.0,23.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,Farhat Shaikh,5.0,"Absolutely Stunning island like mosque built in Jeddah. We arrived around 4 pm and were lucky to catch the sunset, beautiful surroundings with mini kiosk that sell foods such as pizza, turkish food, wraps and coffe.",4.6,2024.0,4.0,1.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,Mahim Kamalee,5.0,NaN,4.6,2024.0,4.0,9.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Wakas Alvi,5.0,Family friendly area with great playgrounds for kids and you can hire scooters to ride as you explore the shore.,4.6,2024.0,5.0,5.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Naz N,5.0,NaN,4.6,2024.0,1.0,12.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Suhel Shaikh,5.0,Also they have a free golf cart service but mind you it does not take you very far.,4.6,2024.0,7.0,29.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Nour,5.0,Amazing floating mosque. Beautiful architecture. Best views at sunset. Must visit.,4.6,2024.0,3.0,5.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Amd Kagera,5.0,Very beautiful mosque. Perfect place to visit with family. We went here for iftar and it was a amazing experience. The jeddah promenade next to it has lots of fun activities and beautiful decorations. Would definitely visit again.,4.6,2024.0,9.0,28.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,MD Ajaz Ansari,5.0,"One of the most beautiful mosques I’ve ever visited. It’s a must see when passing through Jeddah, the beautiful serene floating mosque on the coast of the Red Sea, SubhahanAllah in love forever.",4.6,2024.0,6.0,3.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Youme,5.0,Very peaceful.. stunning location.. praying here was an amazing experience..,4.6,2024.0,5.0,28.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,木村辰男,5.0,A beautiful mosque with a beautiful view on the water. Overall very clean and and a nice area to take in the breathtaking view. The mosque was well organized and had its own wudu station. Astonishing white architecture on the outside that is striking and well maintained. Highly recommended to visit.,4.6,2024.0,3.0,4.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Aava Kabir,5.0,Beautiful mosque with a great view of the red sea and corniche,4.6,2023.0,6.0,28.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Almohannad Alsbeai,5.0,"What an architecture gem! A beautiful mosque floating over the sea, must visit when in Jeddah. It’s located near Jeddah yacht club so two in one I guess.",4.6,2023.0,5.0,10.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Monika Karlińska,5.0,"Very clean , beautiful sunset place , tranquility in surroundings, light waves",4.6,2023.0,8.0,10.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,Imtiaz Azad,5.0,Muslim can visit Inside free of cost. One of the best views after praying.,4.6,2024.0,8.0,7.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Srj Hasan Khan,5.0,Favorite mosque ever,4.6,2023.0,5.0,6.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Dr. Mukhtar Ahmed,5.0,Go when it's golden hour!,4.6,2021.0,2.0,8.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Nature Explorer,5.0,I am Japanese.,4.6,2024.0,3.0,16.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,NAZEER M K,5.0,I've been there several times and the scenery is amazing.,4.1,2024.0,3.0,30.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Farhan Ghanchi,5.0,Just looking at it somehow heals my heart.,4.1,2024.0,3.0,3.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Tahira khan,5.0,I hope to visit again someday.,4.1,2023.0,12.0,19.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Muhammad Rashid,5.0,Beautiful view outside of the mosque & sea water wave sounds you can hear while you staying inside!,4.1,2024.0,1.0,20.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,Jebi Shamy,5.0,"Alrahmah Mosque, nestled in the vibrant city of Jeddah, stands as a remarkable architectural marvel that captures the hearts and minds of its visitors. Its unique design gives the illusion of a majestic structure gracefully floating above the azure waters of the Red Sea. This captivating feature, coupled with its serene atmosphere and spiritual significance, makes Alrahmah Mosque a must-visit destination for locals and tourists alike.",4.1,2024.0,5.0,9.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Dilber Ceylan,5.0,NaN,4.1,2022.0,10.0,2.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,NASREEN MUKKARAM,5.0,"Architectural Grandeur: Alrahmah Mosque is a testament to the harmonious blend of modern design and Islamic architectural traditions. The building's remarkable floating illusion is achieved through the strategic positioning of reflective surfaces and clever optical illusions. The mosque's pristine white exterior gracefully rises from the sea, creating an ethereal aura that enchants all who behold it.",4.1,2024.0,1.0,26.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Fabale Jonel,5.0,NaN,4.1,2024.0,1.0,1.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,moosa,5.0,"As you approach the mosque, you are greeted by a sweeping entrance adorned with intricate geometric patterns and calligraphy. The meticulously designed minarets reach for the heavens, reflecting the sunlight and casting mesmerizing shadows upon the shimmering water beneath. The seamless incorporation of glass and steel allows for an abundance of natural light, creating an atmosphere of tranquility within.",4.1,2024.0,5.0,28.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,My Name is Haris.A,5.0,NaN,4.1,2024.0,8.0,30.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,O O,5.0,"Floating Serenity: Stepping inside Alrahmah Mosque, one is immediately immersed in a sense of serenity and calm. The vast prayer hall, with its soaring ceilings and expansive windows, provides breathtaking panoramic views of the sea. The interior is adorned with intricate Islamic artistry, from delicate floral motifs to meticulously crafted arabesque designs, all contributing to an ambiance of pure elegance.",4.1,2024.0,9.0,29.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,miguel org,5.0,NaN,4.1,2024.0,7.0,25.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,Shehryar Parvez,5.0,"The prayer area is spacious, accommodating a large number of worshippers, yet maintaining an intimate and reverent atmosphere. The soft lighting and gentle sound of the waves outside create an ideal setting for reflection and prayer, allowing visitors to connect with their spirituality in a truly extraordinary environment.",4.1,2024.0,6.0,18.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,The Land,5.0,NaN,4.1,2024.0,6.0,23.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Mithun Kotian,5.0,"Cultural Significance: Alrahmah Mosque is not only a testament to architectural brilliance but also holds immense cultural and religious significance. As one of the prominent landmarks in Jeddah, it serves as a symbol of the city's rich history and devotion to Islamic traditions. The mosque welcomes individuals from all walks of life, fostering unity and promoting understanding between diverse communities.",4.1,2024.0,4.0,6.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Rana Toaha,5.0,Beautiful place to visit in Jeddah.,4.1,2024.0,9.0,6.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Anosh Ijaz,5.0,"Al-Rahmah Mosque or Fatima Al-Zahra Mosque is a mosque in Jeddah, Mecca Province, Saudi Arabia.",4.1,2024.0,8.0,24.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Chua Hsieh Li,5.0,"After 4 p.m., ladies need abaja whoch you can get from inside",4.1,2024.0,9.0,21.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,MOHAMAD GHASSAN EL MOURAD,5.0,Nice masjid on the water masha'Allah.,4.1,2023.0,10.0,27.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,FAYIZ ABOOBACKER,5.0,"WC and wudu facilities for men and women, as well as separate prayer facilities, which is good.",4.1,2024.0,6.0,17.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Ali Baba,5.0,NaN,4.1,2024.0,9.0,29.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Fabale Jonel,5.0,"If visiting by car, be aware of at least 10-15 mins walk to the masjid from parking spots.",4.1,2024.0,3.0,13.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Abdul Rehman,5.0,NaN,4.1,2024.0,6.0,23.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,ikraam aslam,5.0,Not the biggest masjid so be early on busy times like jummah to ensure you can pray inside.,4.1,2024.0,8.0,22.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Mohammed Mohsin,5.0,one of the most interesting Place. How really wonderful places I can’t Explain. I want to inform everyone This public Place and Good Environment.,4.1,2023.0,11.0,27.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Mario Millan,5.0,Beautiful mosque build on the edge of Jeddah  corniche.  The mosque is also called floating mosque because it is  standing on the pillars of seashore. They have developed this area and we can enjoy the waves or the tides of the shore in evening or morning. Its also a sunset point. Parking space along the lines of the corniche road. Azaming scenery. Full of fun and can spend quality time with family and friends.,4.1,2023.0,12.0,5.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Piotr Janicki,5.0,"Very good entertaining place. Games yard gives you a feeling of narrowness where all games are next to each other and with small or medium sizes to fit in the space. The internal games hall is the best there; Appropriate space with good attractive design, also it has a attractive games, I really enjoyed it and the ice skating arena. I recommend this park as it has many entertaining options and as it a very good place to have a nice time.",4.1,2024.0,4.0,13.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Bayazid Yaqub Durbar,5.0,Very attractive park for both kids and elders.  Somany popular food brands are also available inside the park.  Chill and cool Amazon rain forest is one of the main attraction of the park.,4.1,2023.0,8.0,29.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Muslim.Travels,5.0,One of the best amusement park in jeddah. If you're here with kids then must visit this park and you'll love it. You will get thrilled rides here. Must go for roller-coaster and horror park. Ice skating is also love. You'll get all kinda rides for all age groups.,4.1,2023.0,9.0,12.0,1.0,0.14285714285714235,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Waleed Khan,5.0,The place was very well maintained. It was clean and scenic. The rides were all in good shape. Many activities for the kids. Resturants and a food court for munching. Ice skating was the best.,4.6,2024.0,4.0,19.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Mohammed,5.0,Nice park to visit with kids,4.6,2024.0,6.0,25.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Cee Kaa,5.0,Tickets is 35 SAR for entry rest you have to pay separately,4.6,2023.0,11.0,19.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Usama Maqbool,5.0,"I love it. It was so neat and it was like really scary but you should go. There is fun. That’s true cool it was very good and it was like very good like I cannot stop telling that Shalal you didn’t even go. You did amazing job. I don’t know what how you made that and I love it and I don’t know my friends even learn and when you have your friends and your cousin, you should go and work hard thank you New and",4.6,2024.0,9.0,24.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Mohammed samawi,5.0,"Hello, definitely recommend to everyone to visit…",4.6,2023.0,5.0,20.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Omar Hassan,5.0,Such a nice place for families and for all of ages. We love it kids love it… All staff was very kind and helpful..,4.6,2024.0,4.0,9.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Mo Ahmed,5.0,Well organised place clean and if compare to other more affordable…,4.6,2024.0,8.0,1.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Sofi Reksoyudo,5.0,It was a great experience and I had fun time,4.6,2021.0,11.0,2.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Maha Obeid,5.0,"Tickets prices were average I recommend buying a wrist band bcz we can go to most of the rides many times, I didn't take a lot of pictures but there are good places inside",4.6,2024.0,4.0,11.0,1.0,0.8571428571428568,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Lahcene Guerrouj,5.0,"If you're into thrilling rides, then is the place for you. The neck part of the seat ride's are a little bit uncomfortable tho, but overall would visit again.",4.6,2024.0,4.0,9.0,1.0,0.8571428571428568,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Collins Mashfiq,5.0,"Overall a fun experience with plenty to look at! It was great, it was empty and wasn't too busy, stayed for the dolphin show which is only in the evening. Inside is nice and cool, away from the heat, the aquarium itself has some wonderful fish and creatures to look at from sea turtles to sharks to plenty of coral fish, very fun and the dolphin show was really great! Would recommend visiting during the evening, not so busy this time of year!",4.1,2023.0,1.0,26.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Mo Chagpar,5.0,"All good enough for education our children about diversity of 🐠 in the sea. But, I wanna suggest for photographers that maybe  management can recruit someone a professional, because the angle of the picture is not good enough. Just suggested.",4.1,2023.0,11.0,7.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Manu Mohan,5.0,"The place is stunning, excellent place to visit to see variety of fish , to learn something new about them , highly recommended to visit, the staff are friendly,",4.1,2023.0,9.0,11.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Mohammed Adnan,5.0,A fantastic underwater world. The ambient lighting transports you into an aquatic dreamscape. The design is clean and modern and the venue is well maintained with spacious facilities. There’s a gift shop with souvenirs.,4.1,2023.0,8.0,16.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Eng Ahmed Hassan,5.0,"Visiting Fakieh Aquarium was a delightful experience. The aquarium boasts a diverse array of marine life, offering a close-up view of fascinating sea creatures. The exhibits are well-maintained and educational, making it a great place for families. Never expected to find penguins 😁 However, I wish to see a couple of more common species including octopus (i hope I didn’t miss if it was there) which would be even more fun for the children especially. Overall enjoyed.",4.1,2023.0,11.0,12.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Rohit Sharma,5.0,A very nice place to take your kids and visit. They have all the main sea creatures. They also have dolphins show it starts from 7:30 pm until 9:00 pm.,4.1,2024.0,4.0,11.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,K A,5.0,Prices are good. Kids under 2 are free to enter.,4.1,2023.0,2.0,19.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,sana rahman,5.0,I really loved the place.,4.1,2023.0,10.0,24.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,Radwan Ahmed,5.0,"It’s an aquatic kingdom in Saudi Arabia. If anyone loves aquatic life, it’s a go to place. It has a diversity of aquatic life very neatly maintained. The full glass corridor is filled with fishes and tortoise. Main attraction is the sharks inside the glass corridor. The place is situated in a corniche area and a good time to spend the evening.",4.1,2021.0,5.0,18.0,1.0,0.14285714285714235,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
